Property Type,Listing Type,Bedrooms,Bathrooms,Country Code,City,Zipcode,Latitude,Longitude,Currency Native,Airbnb Property ID,Airbnb Host ID,last_seen,cleaning_fee,Reporting Month,Blocked Days,Available Days,Scraped During Month,Occupancy Rate,Reservation Days,ADR (USD),ADR (Native),Number Of Reservation,Revenue (USD),Revenue (Native)
Entire guesthouse,entire_home,2,2,US,Malibu,90265,34.04156,-118.6225,USD,30510342,8398671,2024-01-03,160.0,2022-12,13,18,True,6.7,1,828,828,1,988,988
Entire home,entire_home,5,3,US,Malibu,90265,34.03969,-118.62,USD,30510938,8398671,2024-01-03,400.0,2022-12,2,29,True,20.7,5,1815,1815,1,9475,9475
Entire home,entire_home,3,3,US,Malibu,90265,34.03707,-118.84396,USD,31262496,24844945,2024-01-03,300.0,2022-12,17,14,True,34.3,4,595,595,0,2380,2380
Entire condo,entire_home,Studio,1,US,Malibu,90265,34.03043,-118.75293,USD,31519147,27134263,2024-01-03,100.0,2022-12,26,5,True,48.0,2,125,125,0,250,250
Entire bungalow,entire_home,1,1,US,Malibu,90263,34.03767,-118.6711,USD,31563889,21817201,2024-01-03,150.0,2022-12,0,31,True,54.2,14,409,409,4,6326,6326
Entire home,entire_home,2,1,US,Malibu,90265,34.037,-118.636,USD,33590761,253122053,2024-01-03,200.0,2022-12,9,22,True,43.6,8,302,302,1,2616,2616
Entire home,entire_home,2,1,US,Malibu,90265,34.037,-118.636,USD,33591494,253122053,2024-01-03,200.0,2022-12,7,24,True,40.0,8,315,315,1,2720,2720
Entire home,entire_home,3,3,US,Malibu,90265,34.03982,-118.5915,USD,33900517,126644161,2023-06-14,361.0,2022-12,18,13,True,64.6,7,801,801,2,6329,6329
Entire home,entire_home,4,4,US,Malibu,90265,34.04357,-118.64487,USD,34577812,8398671,2024-01-03,450.0,2022-12,27,4,True,30.0,1,1245,1245,3,2595,2595
Entire home,entire_home,4,6,US,Malibu,90265,34.028,-118.797,USD,35256356,24303784,2024-01-03,500.0,2022-12,0,31,True,34.8,9,1362,1362,2,13258,13258
Entire home,entire_home,3,2,US,Malibu,90265,34.03722,-118.86641,USD,35308605,1426043,2024-01-03,,2022-12,6,25,True,96.0,20,790,790,2,15800,15800
Entire home,entire_home,5,5,US,Malibu,90265,34.04139,-118.64403,USD,35322045,8398671,2024-01-03,550.0,2022-12,27,4,True,30.0,1,1770,1770,3,3420,3420
Entire home,entire_home,5,5,US,Malibu,90265,34.04226,-118.62543,USD,35545175,8398671,2024-01-03,550.0,2022-12,5,26,True,23.1,5,2714,2714,1,14120,14120
Entire condo,entire_home,1,1,US,Malibu,90265,34.03615,-118.61213,USD,35807076,129311547,2024-01-03,175.0,2022-12,0,31,True,34.8,9,527,527,6,5793,5793
Entire guest suite,entire_home,Studio,1,US,Malibu,90265,34.04084,-118.6448,USD,35872969,8398671,2024-01-03,150.0,2022-12,6,25,True,86.4,18,432,432,5,8526,8526
Entire condo,entire_home,3,2,US,Malibu,90265,34.0359,-118.61247,USD,36115599,129311547,2024-01-03,225.0,2022-12,0,31,True,15.5,4,905,905,1,3845,3845
Entire home,entire_home,3,4,US,Malibu,90265,34.01158,-118.8117,USD,36362070,117206176,2024-01-03,300.0,2022-12,3,28,True,85.7,20,910,910,9,20900,20900
Entire home,entire_home,4,5,US,Malibu,90265,34.04016,-118.60378,USD,38173193,50573299,2023-05-17,495.0,2022-12,18,13,True,83.1,9,1111,1111,3,11484,11484
Entire home,entire_home,2,3,US,Malibu,90265,34.04756,-118.91246,USD,38481585,31365126,2024-01-03,100.0,2022-12,0,31,True,96.8,25,589,589,0,14725,14725
Entire home,entire_home,3,3,US,Malibu,90265,34.04309,-118.74069,USD,38760748,235130904,2024-01-03,275.0,2022-12,4,27,True,48.9,11,476,476,4,6336,6336
Room in boutique hotel,private_room,1,1,US,Malibu,90263,34.04065,-118.66671,USD,39104511,299317073,2024-01-03,0.0,2022-12,6,25,True,14.4,3,259,259,0,777,777
Entire condo,entire_home,1,1,US,Malibu,90265,34.03779,-118.67333,USD,39368487,21817201,2024-01-03,150.0,2022-12,0,31,True,23.2,6,255,255,2,1830,1830
Entire home,entire_home,3,5,US,Malibu,90265,34.03653,-118.86253,USD,40200363,198002355,2024-01-03,500.0,2022-12,7,24,True,100,21,1500,1500,0,31500,31500
Entire villa,entire_home,5,4,US,Malibu,90265,34.043,-118.683,USD,41745191,24303784,2024-01-03,500.0,2022-12,0,31,True,19.4,5,2326,2326,1,12130,12130
Entire home,entire_home,3,2,US,Malibu,90265,34.043,-118.901,USD,42437564,326005587,2024-01-03,370.0,2022-12,7,24,True,85.0,17,585,585,6,12165,12165
Entire rental unit,entire_home,2,3,US,Malibu,90265,34.03906,-118.63837,USD,43302610,16016535,2024-01-03,300.0,2022-12,4,27,True,31.1,7,763,763,0,5341,5341
Entire cottage,entire_home,1,1,US,Malibu,90263,34.04,-118.667,USD,43480694,98671077,2024-01-03,150.0,2022-12,2,29,True,57.9,14,385,385,3,5840,5840
Entire condo,entire_home,1,1,US,Malibu,90265,34.04003,-118.67318,USD,43636791,21817201,2024-01-03,150.0,2022-12,0,31,True,46.5,12,239,239,2,3168,3168
Entire condo,entire_home,1,1,US,Malibu,90263,34.0381,-118.67277,USD,43667289,21817201,2024-01-03,150.0,2022-12,14,17,True,49.4,7,199,199,2,1693,1693
Entire rental unit,entire_home,1,1,US,Malibu,90263,34.039,-118.669,USD,43752822,24303784,2024-01-03,225.0,2022-12,7,24,True,20.0,4,993,993,3,4647,4647
Entire rental unit,entire_home,1,1,US,Malibu,90263,34.039,-118.669,USD,43753444,24303784,2024-01-03,225.0,2022-12,2,29,True,37.2,9,595,595,3,6030,6030
Entire rental unit,entire_home,1,1,US,Malibu,90263,34.039,-118.669,USD,43753670,24303784,2024-01-03,250.0,2022-12,0,31,True,54.2,14,652,652,6,10628,10628
Entire home,entire_home,3,3,US,Malibu,90265,34.04016,-118.60317,USD,43770721,50573299,2023-05-24,395.0,2022-12,27,4,True,90.0,3,975,975,1,3320,3320
Entire home,entire_home,3,4,US,Malibu,90265,34.03828,-118.58971,USD,43776250,60115529,2024-01-03,250.0,2022-12,2,29,True,24.8,6,1392,1392,1,8602,8602
Entire home,entire_home,4,4,US,Malibu,90265,34.03642,-118.63092,USD,43788997,44427239,2024-01-03,425.0,2022-12,27,4,True,0.0,0,1751,1751,4,1700,1700
Entire rental unit,entire_home,1,1,US,Malibu,90263,34.039,-118.669,USD,43805999,24303784,2024-01-03,225.0,2022-12,0,31,True,19.4,5,575,575,2,3325,3325
Entire rental unit,entire_home,1,1,US,Malibu,90263,34.039,-118.669,USD,43806077,24303784,2024-01-03,0.0,2022-12,0,31,True,15.5,4,478,478,1,1912,1912
Entire rental unit,entire_home,1,1,US,Malibu,90263,34.039,-118.669,USD,43806748,24303784,2024-01-03,250.0,2022-12,0,31,True,38.7,10,566,566,4,6660,6660
Entire rental unit,entire_home,3,3,US,Malibu,90263,34.039,-118.669,USD,43806946,24303784,2024-01-03,250.0,2022-12,0,31,True,15.5,4,984,984,3,4686,4686
Entire townhouse,entire_home,2,2,US,Malibu,90265,34.02202,-118.79813,USD,43910167,224912624,2024-01-03,95.0,2022-12,0,31,True,38.7,10,315,315,3,3435,3435
Entire home,entire_home,3,3,US,Malibu,90265,34.04177,-118.87156,USD,44154397,72811777,2024-01-03,250.0,2022-12,2,29,True,86.9,21,913,913,3,19923,19923
Castle,entire_home,1,1,US,Malibu,90265,34.03546,-118.75719,USD,44181545,6975188,2024-01-03,60.0,2022-12,1,30,True,28.0,7,300,300,3,2280,2280
Entire home,entire_home,2,1,US,Malibu,90265,34.03555,-118.75743,USD,44181924,6975188,2024-01-03,75.0,2022-12,0,31,True,31.0,8,375,375,3,3225,3225
Entire villa,entire_home,5,5,US,Malibu,90265,34.02556,-118.77546,USD,44593416,360894972,2024-01-03,475.0,2022-12,1,30,True,60.0,15,1169,1169,3,18960,18960
Entire home,entire_home,4,5,US,Malibu,90265,34.03908,-118.64858,USD,44861286,5802360,2024-01-03,300.0,2022-12,2,29,True,29.0,7,1565,1565,0,10955,10955
Entire home,entire_home,3,3,US,Malibu,90265,34.04245,-118.74083,USD,45848740,331453826,2024-01-03,350.0,2022-12,28,3,True,80.0,2,386,386,3,1822,1822
Private room in guest suite,private_room,1,1,US,Malibu,90265,34.03937,-118.64445,USD,45881824,283718475,2023-03-22,120.0,2022-12,3,28,True,34.3,8,160,160,1,1400,1400
Entire home,entire_home,3,4,US,Malibu,90265,34.04605,-118.64574,USD,45996025,9193782,2024-01-03,350.0,2022-12,10,21,True,57.1,10,865,865,2,9350,9350
Entire guest suite,entire_home,Studio,1,US,Malibu,90265,34.04481,-118.64697,USD,46104838,29814906,2024-01-03,50.0,2022-12,0,31,True,42.6,11,225,225,3,2625,2625
Entire home,entire_home,4,4,US,Malibu,90263,34.03937,-118.69561,USD,46106743,14898804,2024-01-03,350.0,2022-12,10,21,True,11.4,2,1416,1416,0,2832,2832
Entire home,entire_home,3,3,US,Malibu,90265,34.03881,-118.62381,USD,46496139,15822476,2024-01-03,350.0,2022-12,17,14,True,17.1,2,1499,1499,2,3698,3698
Entire villa,entire_home,3,2,US,Malibu,90265,34.00637,-118.81028,USD,46647805,75166,2024-01-03,200.0,2022-12,0,31,True,23.2,6,1792,1792,3,11352,11352
Entire condo,entire_home,3,2,US,Malibu,90265,34.03292,-118.74426,USD,47759401,218117410,2024-01-03,120.0,2022-12,3,28,True,60.0,14,1154,1154,5,16756,16756
Entire guest suite,entire_home,Studio,1,US,Malibu,90265,34.0424,-118.74179,USD,48044219,179628916,2024-01-03,75.0,2022-12,11,20,True,54.0,9,321,321,2,3039,3039
Entire home,entire_home,4,6,US,Malibu,90265,34.03,-118.83,USD,48397272,24303784,2024-01-03,650.0,2022-12,6,25,True,52.8,11,1307,1307,2,15677,15677
Entire rental unit,entire_home,2,2,US,Malibu,90265,34.03338,-118.72758,USD,48632945,120384454,2024-01-03,200.0,2022-12,8,23,True,83.5,16,755,755,4,12880,12880
Entire condo,entire_home,2,2,US,Malibu,90263,34.032,-118.727,USD,48644414,120384454,2024-01-03,200.0,2022-12,1,30,True,44.0,11,779,779,2,8969,8969
Entire condo,entire_home,1,1,US,Malibu,90263,34.032,-118.727,USD,48647741,120384454,2024-01-03,150.0,2022-12,1,30,True,40.0,10,564,564,2,5940,5940
Entire condo,entire_home,1,1,US,Malibu,90265,34.03328,-118.7276,USD,48648286,120384454,2024-01-03,150.0,2022-12,1,30,True,20.0,5,502,502,2,2810,2810
Entire guest suite,entire_home,2,1,US,Malibu,90265,34.03457,-118.82031,USD,48862005,112342357,2024-01-03,80.0,2022-12,2,29,True,4.1,1,300,300,0,300,300
Entire home,entire_home,3,2,US,Malibu,90265,34.03929,-118.87036,USD,49043579,85206134,2024-01-03,,2022-12,6,25,True,33.6,7,1500,1500,1,10500,10500
Entire guesthouse,entire_home,2,1,US,Malibu,90265,34.03741,-118.6963,USD,49098551,75166,2024-01-03,150.0,2022-12,1,30,True,52.0,13,359,359,3,5117,5117
Entire home,entire_home,3,2,US,Malibu,90263,34.03766,-118.69627,USD,49112144,75166,2024-01-03,200.0,2022-12,21,10,True,60.0,5,438,438,1,2390,2390
Entire home,entire_home,3,3,US,Malibu,90263,34.03077,-118.69877,USD,49715293,400963090,2024-01-03,250.0,2022-12,2,29,True,29.0,7,1179,1179,2,8753,8753
Entire guest suite,entire_home,1,1,US,Malibu,90265,34.04213,-118.73965,USD,50012802,48735031,2024-01-03,65.0,2022-12,2,29,True,100,25,223,223,7,6030,6030
Entire condo,entire_home,2,1,US,Malibu,90263,34.03846,-118.66727,USD,50050189,135947381,2024-01-03,300.0,2022-12,4,27,True,53.3,12,560,560,3,7620,7620
Entire home,entire_home,4,3,US,Malibu,90265,34.03641,-118.82667,USD,50878173,11075026,2024-01-03,270.0,2022-12,3,28,True,98.6,23,918,918,3,21924,21924
Entire home,entire_home,3,2,US,Malibu,90265,34.03738,-118.62668,USD,51309388,415509559,2024-01-03,200.0,2022-12,8,23,True,31.3,6,1200,1200,1,7400,7400
Entire home,entire_home,3,4,US,Malibu,90265,34.03937,-118.64109,USD,51519504,416446866,2024-01-03,750.0,2022-12,3,28,True,8.6,2,883,883,0,1766,1766
Entire villa,entire_home,5,6,US,Malibu,90265,34.039,-118.668,USD,51594193,24303784,2024-01-03,750.0,2022-12,0,31,True,34.8,9,3194,3194,2,30246,30246
Entire rental unit,entire_home,Studio,1,US,Malibu,90265,34.039,-118.668,USD,51595859,24303784,2024-01-03,125.0,2022-12,0,31,True,0.0,0,389,389,0,0,0
Entire rental unit,entire_home,2,3,US,Malibu,90265,34.039,-118.668,USD,51598951,24303784,2024-01-03,235.0,2022-12,0,31,True,42.6,11,519,519,4,6649,6649
Entire rental unit,entire_home,1,1,US,Malibu,90265,34.039,-118.668,USD,51599124,24303784,2024-01-03,125.0,2022-12,2,29,True,49.7,12,390,390,3,5055,5055
Entire rental unit,entire_home,1,1,US,Malibu,90265,34.039,-118.668,USD,51599246,24303784,2024-01-03,125.0,2022-12,1,30,True,44.0,11,372,372,1,4217,4217
Entire guesthouse,entire_home,1,1,US,Malibu,90265,34.02689,-118.82938,USD,52352144,110876597,2024-01-03,195.0,2022-12,1,30,True,44.0,11,600,600,3,7185,7185
Entire home,entire_home,3,3,US,Malibu,90265,34.03949,-118.63839,USD,52617288,85191394,2024-01-03,350.0,2022-12,0,31,True,38.7,10,1006,1006,5,11810,11810
Entire home,entire_home,4,3,US,Malibu,90265,34.03138,-118.81899,USD,52823583,6526494,2023-02-08,350.0,2022-12,26,5,True,24.0,1,1140,1140,0,1140,1140
Entire home,entire_home,4,4,US,Malibu,90265,34.038,-118.646,USD,52853695,24303784,2024-01-03,500.0,2022-12,26,5,True,96.0,4,1670,1670,1,7180,7180
Entire townhouse,entire_home,4,4,US,Malibu,90265,34.03681,-118.61988,USD,52879922,26603179,2024-01-03,180.0,2022-12,3,28,True,94.3,22,897,897,4,20454,20454
Entire cottage,entire_home,3,3,US,Malibu,90265,34.04298,-118.63617,USD,52938886,119965406,2024-01-03,250.0,2022-12,2,29,True,82.8,20,434,434,6,10180,10180
Entire condo,entire_home,1,1,US,Malibu,90265,34.03779,-118.61623,USD,53191843,429429981,2023-06-14,160.0,2022-12,29,2,True,100,2,719,719,2,1758,1758
Entire home,entire_home,6,8,US,Malibu,90265,34.03029,-118.77206,USD,53191863,429429981,2023-02-08,540.0,2022-12,22,9,True,26.7,2,1286,1286,0,2572,2572
Entire home,entire_home,5,4,US,Malibu,90265,34.03922,-118.64067,USD,53195663,429429981,2023-11-09,500.0,2022-12,19,12,True,50.0,5,979,979,1,5395,5395
Entire loft,entire_home,Studio,1,US,Malibu,90265,34.03608,-118.61394,USD,53397352,81022596,2023-07-05,150.0,2022-12,2,29,True,78.6,19,412,412,7,8878,8878
Entire vacation home,entire_home,1,1,US,Malibu,90265,34.03878,-118.62322,USD,53756835,94069291,2024-01-03,0.0,2022-12,0,31,True,23.2,6,538,538,2,3228,3228
Entire home,entire_home,3,3,US,Malibu,90265,34.038,-118.624,USD,53864799,326005587,2024-01-03,,2022-12,11,20,True,84.0,14,1535,1535,2,21490,21490
Entire home,entire_home,3,3,US,Malibu,90265,34.036,-118.711,USD,54291227,440323177,2024-01-03,,2022-12,1,30,True,36.0,9,472,472,3,4248,4248
Entire home,entire_home,3,2,US,Malibu,90265,34.03862,-118.62243,USD,287339,1494781,2024-01-03,300.0,2022-11,7,24,True,45.0,9,1520,1520,4,14880,14880
Entire home,entire_home,7,8,US,Malibu,90265,34.02953,-118.84471,USD,421431,2095936,2023-08-23,1500.0,2022-11,3,28,True,4.3,1,4535,4535,0,4535,4535
Private room in guest suite,private_room,1,1,US,Malibu,90265,34.00876,-118.81379,USD,1153772,6323112,2024-01-03,100.0,2022-11,19,12,True,100,11,330,330,1,3730,3730
Entire home,entire_home,2,2,US,Malibu,90265,34.044,-118.741,USD,1298276,985427,2024-01-03,185.0,2022-11,2,29,True,41.4,10,275,275,3,3305,3305
Entire home,entire_home,3,4,US,Malibu,90265,34.038,-118.64,USD,3156442,16016535,2024-01-03,500.0,2022-11,4,27,True,93.3,21,1299,1299,2,28279,28279
Private room in home,private_room,1,1,US,Malibu,90265,34.02934,-118.75706,USD,3414817,215462,2024-01-03,60.0,2022-11,1,30,True,24.0,6,250,250,2,1620,1620
Entire rental unit,entire_home,1,1,US,Malibu,90265,34.03793,-118.61114,USD,3563679,17944041,2024-01-03,100.0,2022-11,11,20,True,100,20,575,575,3,11800,11800
Entire condo,entire_home,1,1,US,Malibu,90265,34.03021,-118.75258,USD,6426006,2810975,2023-03-16,200.0,2022-11,8,23,True,20.9,4,250,250,0,1000,1000
Private room in home,private_room,1,1,US,Malibu,90265,34.04074,-118.61859,USD,7293369,37437994,2024-01-03,30.0,2022-11,21,10,True,100,9,145,145,8,1545,1545
Entire guesthouse,entire_home,Studio,1,US,Malibu,90265,34.01912,-118.8161,USD,10268679,52798803,2024-01-03,100.0,2022-11,26,5,True,0.0,0,200,200,0,0,0
Entire home,entire_home,2,2,US,Malibu,90265,34.03616,-118.61272,USD,10362019,53331260,2024-01-03,175.0,2022-11,14,17,True,91.8,13,348,348,2,4874,4874
Entire home,entire_home,2,2,US,Malibu,90265,34.03584,-118.61083,USD,10431444,53331260,2024-01-03,175.0,2022-11,18,13,True,18.5,2,320,320,0,640,640
Private room,private_room,1,1,US,Malibu,90265,34.02044,-118.81636,USD,11880996,52798803,2024-01-03,0.0,2022-11,23,8,True,75.0,5,300,300,0,1500,1500
Entire home,entire_home,3,3,US,Malibu,90265,34.03586,-118.61609,USD,12041595,50848819,2024-01-03,550.0,2022-11,3,28,True,77.1,18,1202,1202,2,22736,22736
Entire home,entire_home,3,2,US,Malibu,90265,34.03953,-118.62365,USD,12566931,10061300,2024-01-03,230.0,2022-11,7,24,True,20.0,4,1123,1123,0,4492,4492
Entire bungalow,entire_home,1,1,US,Malibu,90265,34.03322,-118.72655,USD,14042739,51230430,2024-01-03,175.0,2022-11,14,17,True,98.8,14,478,478,5,7567,7567
Entire guest suite,entire_home,1,1,US,Malibu,90265,34.039,-118.641,USD,14106692,18835756,2024-01-03,90.0,2022-11,6,25,True,81.6,17,256,256,5,4802,4802
Entire rental unit,entire_home,3,3,US,Malibu,90263,34.03341,-118.72288,USD,14220873,86397681,2024-01-03,225.0,2022-11,2,29,True,99.3,24,583,583,7,15567,15567
Entire rental unit,entire_home,1,1,US,Malibu,90265,34.03562,-118.6116,USD,15058446,76794295,2024-01-03,200.0,2022-11,7,24,True,55.0,11,634,634,5,7974,7974
Entire guest suite,entire_home,1,1,US,Malibu,90263,34.04056,-118.71381,USD,15075095,83617299,2024-01-03,150.0,2022-11,1,30,True,48.0,12,361,361,3,4782,4782
Entire home,entire_home,4,5,US,Malibu,90265,34.04612,-118.84979,USD,15707601,15244457,2024-01-03,350.0,2022-11,1,30,True,44.0,11,826,826,2,9786,9786
Room in boutique hotel,private_room,1,1,US,Malibu Beach,90263,34.03743,-118.6734,USD,15720440,101555046,2024-01-03,225.0,2022-11,2,29,True,45.5,11,340,340,4,4640,4640
Entire rental unit,entire_home,1,1,US,Malibu Beach,90263,34.03782,-118.67202,USD,15720784,101555046,2023-05-17,225.0,2022-11,10,21,True,34.3,6,342,342,2,2502,2502
Entire rental unit,entire_home,1,1,US,Malibu Beach,90263,34.03775,-118.67219,USD,15721641,101555046,2024-01-03,220.0,2022-11,2,29,True,62.1,15,495,495,7,8965,8965
Entire villa,entire_home,3,3,US,Malibu,90290,34.03741,-118.58474,USD,15883910,103001665,2024-01-03,425.0,2022-11,1,30,True,72.0,18,1001,1001,3,19293,19293
Entire bungalow,entire_home,1,1,US,Malibu,90263,34.039,-118.673,USD,16945718,21817201,2024-01-03,150.0,2022-11,23,8,True,30.0,2,522,522,0,1044,1044
Entire rental unit,entire_home,6,6,US,Malibu,90265,34.0331,-118.71687,USD,17496456,86397681,2024-01-03,450.0,2022-11,12,19,True,88.4,14,1606,1606,3,23834,23834
Entire guest suite,entire_home,4,4,US,Malibu,90263,34.032,-118.725,USD,17892276,122562353,2024-01-03,350.0,2022-11,1,30,True,64.0,16,1206,1206,5,21046,21046
Private room in guesthouse,private_room,1,0,US,Malibu,90265,34.044,-118.643,USD,18222885,25754653,2023-02-01,40.0,2022-11,3,28,True,90.0,21,149,149,8,3449,3449
Entire home,entire_home,3,2,US,Malibu,90265,34.03822,-118.61592,USD,18506757,359851032,2024-01-03,140.0,2022-11,7,24,True,65.0,13,502,502,5,7226,7226
Entire guesthouse,entire_home,Studio,1,US,Malibu,90265,34.043,-118.645,USD,20192212,8398671,2024-01-03,130.0,2022-11,10,21,True,85.7,15,357,357,6,6135,6135
Entire villa,entire_home,5,5,US,Malibu,90265,34.03497,-118.68775,USD,20471627,2843111,2024-01-03,0.0,2022-11,7,24,True,10.0,2,4800,4800,0,9600,9600
Entire villa,entire_home,5,6,US,Malibu,90265,34.03266,-118.77847,USD,20473033,182442895,2024-01-03,0.0,2022-11,6,25,True,24.0,5,4000,4000,1,20000,20000
Entire villa,entire_home,6,5,US,Malibu,90265,34.03369,-118.74382,USD,20475139,2843111,2024-01-03,0.0,2022-11,3,28,True,25.7,6,3900,3900,1,23400,23400
Entire villa,entire_home,7,6,US,Malibu,90265,34.03013,-118.84517,USD,20475245,2095936,2024-01-03,0.0,2022-11,4,27,True,4.4,1,6250,6250,0,6250,6250
Entire home,entire_home,2,1,US,Malibu,90265,34.03756,-118.61055,USD,20929392,413189869,2024-01-03,250.0,2022-11,22,9,True,53.3,4,521,521,0,2084,2084
Entire home,entire_home,4,4,US,Malibu,90265,34.041,-118.671,USD,21228082,24303784,2024-01-03,500.0,2022-11,14,17,True,42.4,6,1713,1713,0,10278,10278
Entire home,entire_home,4,4,US,Malibu,90265,34.039,-118.658,USD,24084042,4656446,2024-01-03,500.0,2022-11,15,16,True,75.0,10,1718,1718,3,18680,18680
Entire home,entire_home,2,3,US,Malibu,90265,34.037,-118.865,USD,24606474,5523906,2024-01-03,385.0,2022-11,9,22,True,76.4,14,995,995,8,17010,17010
Entire home,entire_home,4,4,US,Malibu,90265,34.03746,-118.62557,USD,24654009,32217053,2024-01-03,248.0,2022-11,1,30,True,40.0,10,850,850,5,9740,9740
Entire villa,entire_home,4,4,US,Malibu,90265,34.03877,-118.64282,USD,25226793,183372162,2024-01-03,340.0,2022-11,10,21,True,51.4,9,1552,1552,1,14308,14308
Entire home,entire_home,5,5,US,Malibu,90265,34.02373,-118.79892,USD,26452918,198911431,2024-01-03,650.0,2022-11,4,27,True,17.8,4,2866,2866,1,12114,12114
Tiny home,entire_home,1,1,US,Malibu,90265,34.03841,-118.61797,USD,27287223,2843111,2023-06-28,300.0,2022-11,1,30,True,8.0,2,826,826,1,1952,1952
Entire home,entire_home,3,3,US,Malibu,90263,34.032,-118.699,USD,29127929,24303784,2024-01-03,395.0,2022-11,1,30,True,40.0,10,1660,1660,3,17785,17785
Entire guesthouse,entire_home,2,2,US,Malibu,90265,34.04156,-118.6225,USD,30510342,8398671,2024-01-03,160.0,2022-11,5,26,True,36.9,8,806,806,2,6768,6768
Entire home,entire_home,5,3,US,Malibu,90265,34.03969,-118.62,USD,30510938,8398671,2024-01-03,400.0,2022-11,5,26,True,23.1,5,1671,1671,1,8755,8755
Entire home,entire_home,3,3,US,Malibu,90265,34.03707,-118.84396,USD,31262496,24844945,2024-01-03,300.0,2022-11,12,19,True,6.3,1,595,595,0,595,595
Entire bungalow,entire_home,1,1,US,Malibu,90263,34.03767,-118.6711,USD,31563889,21817201,2024-01-03,150.0,2022-11,8,23,True,26.1,5,512,512,1,2710,2710
Entire home,entire_home,2,2,US,Malibu,90290,34.03979,-118.58863,USD,32889948,123449596,2024-01-03,300.0,2022-11,24,7,True,34.3,2,995,995,1,2290,2290
Entire home,entire_home,2,1,US,Malibu,90265,34.037,-118.636,USD,33590761,253122053,2024-01-03,200.0,2022-11,13,18,True,80.0,12,302,302,2,4024,4024
Entire home,entire_home,2,1,US,Malibu,90265,34.037,-118.636,USD,33591494,253122053,2024-01-03,200.0,2022-11,16,15,True,96.0,12,312,312,2,4144,4144
