Property Type,Listing Type,Bedrooms,Bathrooms,Country Code,City,Zipcode,Latitude,Longitude,Currency Native,Airbnb Property ID,Airbnb Host ID,last_seen,cleaning_fee,Reporting Month,Blocked Days,Available Days,Scraped During Month,Occupancy Rate,Reservation Days,ADR (USD),ADR (Native),Number Of Reservation,Revenue (USD),Revenue (Native)
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN1 1RJ,50.82487,-0.14194,USD,859500511157664666,449399092,2024-01-03,,2023-08,0,31,True,73.5,19,138,109,5,2622,2071
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN1 4GB,50.82704,-0.13522,USD,859913828194785816,29393928,2024-01-03,,2023-08,4,27,True,84.4,19,174,137,1,3306,2612
Private room in bed and breakfast,private_room,1,2,GB,Brighton and Hove,BN3 5DY,50.82999,-0.18139,USD,860867215462388081,35757165,2023-12-27,,2023-08,8,23,True,88.7,17,127,100,3,2159,1706
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN1 2BE,50.824,-0.143,USD,860925805576665565,508244329,2024-01-03,,2023-08,2,29,True,78.6,19,131,103,6,2489,1966
Entire rental unit,entire_home,2,2,GB,Brighton and Hove,BN2 5SJ,50.81235,-0.10001,USD,861312933697231912,402695524,2024-01-03,,2023-08,18,13,True,73.8,8,320,253,1,2560,2022
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN2 0JR,50.821,-0.131,USD,861351630284960833,47758169,2024-01-03,,2023-08,3,28,True,90.0,21,95,75,3,1995,1576
Private room in rental unit,private_room,1,1,GB,Brighton and Hove,BN1 7GW,50.83867,-0.12922,USD,861393772860204635,519945528,2024-01-03,,2023-08,23,8,True,75.0,5,59,47,0,295,233
Entire condo,entire_home,2,1,GB,Brighton and Hove,BN2 1TR,50.82,-0.134,USD,861623292742687014,506676625,2023-09-27,,2023-08,2,29,True,82.8,20,196,155,4,3920,3097
Entire home,entire_home,2,1,GB,Brighton and Hove,BN3 8FG,50.85105536988383,-0.20516155653387633,USD,861816552392643060,52282088,2023-11-29,,2023-08,9,22,True,32.7,6,260,205,0,1560,1232
Entire rental unit,entire_home,2,1,GB,Brighton and Hove,BN2 5NB,50.8188,-0.1045,USD,862378408970168361,494362096,2024-01-03,,2023-08,1,30,True,44.0,11,296,234,5,3256,2572
Entire home,entire_home,3,4,GB,Brighton and Hove,BN1 2FU,50.82175,-0.14929,USD,862401240399448329,229410652,2024-01-03,,2023-08,2,29,True,100,25,294,232,6,7350,5806
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN1 1RN,50.824,-0.142,USD,863038086467110744,508705947,2024-01-03,,2023-08,1,30,True,100,29,137,108,7,3973,3139
Entire rental unit,entire_home,4,3,GB,Brighton and Hove,BN1 2HS,50.82294,-0.1523,USD,863049604194401694,229410652,2024-01-03,,2023-08,2,29,True,100,26,532,420,6,13832,10927
Entire home,entire_home,3,1,GB,Brighton and Hove,BN2 9NU,50.828,-0.13,USD,863474723670407176,183539480,2024-01-03,,2023-08,3,28,True,90.0,21,262,207,4,5502,4347
Entire rental unit,entire_home,Studio,1,GB,Brighton and Hove,BN1 3DL,50.82678,-0.15001,USD,863610662986716050,80903036,2024-01-03,,2023-08,1,30,True,36.0,9,136,107,2,1224,967
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN3 2DL,50.828,-0.175,USD,863654317577815827,508827715,2023-10-21,,2023-08,0,31,True,38.7,10,137,108,5,1370,1082
Entire home,entire_home,3,1,GB,Brighton and Hove,BN1 4TA,50.82686,-0.14134,USD,863680882372150170,507424825,2024-01-03,,2023-08,25,6,True,100.0,5,154,122,4,770,608
Entire condo,entire_home,Studio,1,GB,Brighton and Hove,BN3 1HF,50.825,-0.161,USD,863709125036501405,508843753,2024-01-03,,2023-08,0,31,True,100,27,131,103,5,3537,2794
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN1 4NQ,50.83508,-0.13566,USD,863810251246197476,207194575,2024-01-03,,2023-08,0,31,True,77.4,20,136,107,6,2720,2149
Entire rental unit,entire_home,Studio,1,GB,Brighton and Hove,BN1 1UA,50.82507,-0.13668,USD,863850538828164162,176002194,2024-01-03,,2023-08,1,30,True,100.0,25,164,130,8,4100,3239
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN3 2DL,50.828,-0.175,USD,863874317166829619,508827715,2024-01-03,,2023-08,0,31,True,42.6,11,140,111,6,1540,1217
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN3 2DL,50.828,-0.175,USD,863886347856297408,508827715,2023-09-13,,2023-08,0,31,True,15.5,4,127,100,3,508,401
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN3 2DL,50.828,-0.175,USD,863893109216950095,508827715,2024-01-03,,2023-08,0,31,True,50.3,13,92,73,7,1196,945
Entire rental unit,entire_home,1,2,GB,Brighton and Hove,BN2 5XZ,50.81013,-0.10057,USD,864945719535154080,17905779,2024-01-03,,2023-08,2,29,True,100,29,145,115,0,4205,3322
Private room in rental unit,private_room,1,1,GB,Brighton and Hove,BN1 3XD,50.82747,-0.14197,USD,865963554100064986,449886701,2023-05-31,,2023-08,27,4,True,60.0,2,186,147,0,372,294
Entire condo,entire_home,2,1,GB,Brighton and Hove,BN3 4FW,50.82707,-0.18714,USD,866363717371118115,509357101,2024-01-03,,2023-08,2,29,True,86.9,21,195,154,4,4095,3235
Entire home,entire_home,5,3,GB,Brighton and Hove,BN1 7FG,50.84428,-0.12126,USD,866417936002532537,51416500,2023-09-20,,2023-08,0,31,True,61.9,16,1616,1277,11,25856,20426
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN3 1RU,50.827,-0.16,USD,866629171081214825,471845891,2024-01-03,,2023-08,0,31,True,65.8,17,182,144,8,3094,2444
Private room in condo,private_room,1,1,GB,Brighton and Hove,BN3 3FH,50.83133,-0.16405,USD,866709170096806545,509448733,2024-01-03,,2023-08,13,18,True,100,17,89,70,5,1513,1195
Entire rental unit,entire_home,2,1,GB,Brighton and Hove,BN1 2PP,50.82241,-0.15482,USD,867085092069892202,325614755,2024-01-03,,2023-08,9,22,True,100,19,173,137,2,3287,2597
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN1 2LJ,50.82291,-0.15331,USD,867102746132822000,325614755,2024-01-03,,2023-08,0,31,True,50.3,13,179,141,3,2327,1838
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN1 2LQ,50.82449,-0.15281,USD,867107360742390249,325614755,2023-11-29,,2023-08,0,31,True,69.7,18,147,116,5,2646,2090
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN1 2HR,50.82286,-0.15263,USD,867111242162582378,325614755,2024-01-03,,2023-08,0,31,True,46.5,12,175,138,2,2100,1659
Entire home,entire_home,2,1,GB,Brighton and Hove,BN1 3XB,50.82625,-0.1423,USD,867831491119600127,26094437,2024-01-03,,2023-08,2,29,True,86.9,21,217,171,8,4557,3600
Private room in home,private_room,1,1,GB,Brighton and Hove,BN2 5JS,50.819,-0.108,USD,867886153396496911,685731,2024-01-03,,2023-08,0,31,True,50.3,13,122,96,7,1586,1253
Tiny home,entire_home,1,1,GB,Brighton and Hove,BN3 7LD,50.841,-0.188,USD,867945948651131820,509707937,2024-01-03,,2023-08,0,31,True,100,30,105,83,5,3150,2488
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN3 4LQ,50.828,-0.197,USD,868025354218474145,80903036,2024-01-03,,2023-08,2,29,True,100,25,190,150,3,4750,3752
Entire home,entire_home,3,2,GB,Brighton and Hove,BN1 3FG,50.825,-0.147,USD,868112747226753719,67434912,2024-01-03,,2023-08,0,31,True,100,30,160,126,8,4800,3792
Entire townhouse,entire_home,3,2,GB,Brighton and Hove,BN2 1RE,50.821,-0.135,USD,868762555732819527,485886334,2024-01-03,,2023-08,4,27,True,84.4,19,393,310,5,7467,5899
Private room in home,private_room,1,2,GB,Brighton and Hove,BN2 3AA,50.83338,-0.126,USD,868804896250691658,33768683,2024-01-03,,2023-08,0,31,True,58.1,15,220,174,6,3300,2607
Entire condo,entire_home,1,1,GB,Brighton and Hove,BN1 1RD,50.82377,-0.14047,USD,869353070119347138,20776609,2024-01-03,,2023-08,16,15,True,100,15,136,107,0,2040,1612
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN2 0EA,50.82082,-0.12071,USD,869357302275776347,453175677,2023-07-05,,2023-08,25,6,True,100,6,171,135,0,1026,811
Entire home,entire_home,3,2,GB,Brighton and Hove,BN3 6PB,50.84074,-0.15771,USD,869358101416376199,183539480,2024-01-03,,2023-08,1,30,True,100,26,269,213,2,6994,5525
Entire home,entire_home,4,3,GB,Brighton and Hove,BN3 6DP,50.85441,-0.17406,USD,869409321719910540,244145136,2024-01-03,,2023-08,3,28,True,55.7,13,534,422,2,6942,5484
Entire home,entire_home,3,2,GB,Brighton and Hove,BN2 3DB,50.83138,-0.12169,USD,870752306161139278,40933533,2023-09-27,,2023-08,16,15,True,100,15,189,149,0,2835,2240
Entire home,entire_home,3,1,GB,Brighton and Hove,BN3 3LY,50.83527,-0.1717,USD,870927058122390485,56576809,2024-01-03,,2023-08,2,29,True,100,29,202,160,3,5858,4628
Entire rental unit,entire_home,2,2,GB,Brighton and Hove,BN2 3GA,50.834,-0.133,USD,870962234631071082,494997490,2024-01-03,,2023-08,4,27,True,71.1,16,189,149,6,3024,2389
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN2 1RJ,50.82153,-0.13447,USD,870962910506255168,510321572,2024-01-03,,2023-08,1,30,True,76.0,19,140,111,5,2660,2101
Private room in condo,private_room,1,1,GB,Brighton and Hove,BN1 6RL,50.84855,-0.1501,USD,870994413945981403,268338239,2024-01-03,,2023-08,0,31,True,85.2,22,48,38,12,1056,834
Entire rental unit,entire_home,2,1,GB,Brighton and Hove,BN3 3RT,50.83248,-0.17152,USD,871035297553609254,9354438,2024-01-03,,2023-08,25,6,True,100,6,273,216,4,1638,1294
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN2 5TD,50.81555,-0.10765,USD,871508320085729881,510438556,2023-10-21,,2023-08,3,28,True,94.3,22,113,89,4,2486,1964
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN1 1UG,50.823,-0.139,USD,871534853905918422,491538816,2024-01-03,,2023-08,1,30,True,60.0,15,159,126,1,2385,1884
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN1 2LJ,50.823,-0.15299,USD,871598040294240271,352374105,2023-11-16,,2023-08,1,30,True,100,30,76,60,1,2280,1801
Entire serviced apartment,entire_home,1,1,GB,Brighton and Hove,BN1 2LB,50.82491,-0.15112,USD,871799558158557741,449399092,2024-01-03,,2023-08,3,28,True,42.9,10,162,128,2,1620,1280
Private room in rental unit,private_room,1,1,GB,Brighton and Hove,BN3 4JT,50.83065,-0.18979,USD,872103381132156861,13496870,2023-09-27,,2023-08,0,31,True,58.1,15,89,70,7,1335,1055
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN3 1AS,50.82491,-0.15712,USD,872268633328599160,279714013,2024-01-03,,2023-08,9,22,True,76.4,14,158,125,4,2212,1747
Entire condo,entire_home,1,1,GB,Brighton and Hove,BN1 1RN,50.824,-0.142,USD,872279565680295443,510612700,2024-01-03,,2023-08,3,28,True,100,24,142,112,9,3408,2692
Private room in home,private_room,1,1,GB,Brighton and Hove,BN3 1JF,50.82411,-0.1629,USD,872444486150341407,510658118,2024-01-03,,2023-08,0,31,True,100,30,104,82,3,3120,2465
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN3 1HE,50.82496,-0.16209,USD,872562536084610913,280895637,2024-01-03,,2023-08,0,31,True,65.8,17,174,137,9,2958,2337
Private room in condo,private_room,1,1,GB,Brighton and Hove,BN3 1PG,50.8289,-0.1565,USD,872562712629224743,81640963,2024-01-03,,2023-08,0,31,True,100,28,65,51,12,1820,1438
Entire home,entire_home,2,1,GB,Brighton and Hove,BN41 1DG,50.83078,-0.21219,USD,872567675795549501,51189858,2024-01-03,,2023-08,5,26,True,100,25,238,188,7,5950,4700
Entire rental unit,entire_home,1,2,GB,Brighton and Hove,BN2 1AE,50.8176,-0.12124,USD,873101944848127146,300922867,2024-01-03,,2023-08,1,30,True,20.0,5,168,133,3,840,664
Entire rental unit,entire_home,3,1,GB,Brighton and Hove,BN2 3QD,50.83663,-0.12361,USD,873137608227800074,33171191,2024-01-03,,2023-08,3,28,True,100,24,150,118,1,3600,2844
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN3 1EL,50.82481,-0.16039,USD,873196326388656493,9802857,2024-01-03,,2023-08,0,31,True,38.7,10,270,213,1,2700,2133
Private room in guesthouse,private_room,1,1,GB,Brighton and Hove,BN1 1EE,50.82283,-0.13731,USD,873686843851410057,400300934,2023-12-13,,2023-08,0,31,True,81.3,21,106,84,9,2226,1759
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN3 3PB,50.83089,-0.16579,USD,874026582555285723,488741138,2023-10-11,,2023-08,25,6,True,60.0,3,231,182,4,693,547
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN1 2RL,50.821,-0.144,USD,874638031546555371,196526754,2024-01-03,,2023-08,1,30,True,60.0,15,188,149,6,2820,2228
Private room in home,private_room,1,1,GB,Brighton,BN2 6DG,50.83478,-0.09099,USD,875217618964982195,192559626,2024-01-03,,2023-08,0,31,True,54.2,14,70,55,11,980,774
Entire rental unit,entire_home,1,2,GB,Brighton and Hove,BN1 3EB,50.82488,-0.14735,USD,875344398297927554,510321572,2024-01-03,,2023-08,2,29,True,66.2,16,134,106,4,2144,1694
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN3 1NB,50.827,-0.158,USD,875753308145783383,24333128,2023-10-11,,2023-08,15,16,True,100,16,101,80,0,1616,1277
Private room in home,private_room,1,1,GB,Brighton and Hove,BN2 9UT,50.82791,-0.12778,USD,875905134243906617,301332603,2024-01-03,,2023-08,0,31,True,96.8,25,76,60,3,1900,1501
Entire rental unit,entire_home,2,1,GB,Brighton and Hove,BN1 7GP,50.843,-0.131,USD,876135911583221563,272733861,2024-01-03,,2023-08,2,29,True,100,28,161,127,14,4508,3561
Entire condo,entire_home,1,1,GB,Brighton and Hove,BN3 2PU,50.825,-0.177,USD,876435046488009149,14601123,2024-01-03,,2023-08,1,30,True,96.0,24,156,123,1,3744,2958
Entire rental unit,entire_home,2,1,GB,Princes Place,BN1 1HH,50.82168,-0.13992,USD,876604550153608871,308545079,2024-01-03,,2023-08,0,31,True,73.5,19,282,223,11,5358,4233
Entire rental unit,entire_home,2,2,GB,Brighton and Hove,BN1 4HN,50.82977,-0.13735,USD,876623836954681102,279714013,2024-01-03,,2023-08,3,28,True,55.7,13,273,216,3,3549,2804
Room in aparthotel,private_room,2,3,GB,Brighton and Hove,BN3 2TR,50.826,-0.18,USD,876637115985238689,245331243,2024-01-03,,2023-08,6,25,True,67.2,14,443,350,3,6202,4900
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN2 5AA,50.81798,-0.11026,USD,876647112174708133,45222788,2024-01-03,,2023-08,2,29,True,70.3,17,129,102,2,2193,1732
Entire home,entire_home,3,3,GB,Brighton and Hove,BN3 2TR,50.826,-0.18,USD,876650840120351415,245331243,2024-01-03,,2023-08,23,8,True,60.0,4,538,425,0,2152,1700
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN2 0BQ,50.82387,-0.12501,USD,876674144864013764,511522827,2024-01-03,,2023-08,0,31,True,100,29,144,114,4,4176,3299
Entire serviced apartment,entire_home,1,1,GB,Brighton and Hove,BN1 1UF,50.82387,-0.13964,USD,876817298532065858,472739489,2024-01-03,,2023-08,0,31,True,54.2,14,79,62,8,1106,874
Entire rental unit,entire_home,2,1,GB,Brighton and Hove,BN1 1UD,50.82283,-0.13846,USD,876825631660932464,308545079,2024-01-03,,2023-08,0,31,True,65.8,17,280,221,13,4760,3760
Entire home,entire_home,4,3,GB,Brighton and Hove,BN3 5DP,50.83201,-0.18331,USD,877285100992385294,40885836,2024-01-03,,2023-08,19,12,True,100,12,178,141,0,2136,1687
Entire rental unit,entire_home,1,2,GB,Brighton and Hove,BN1 2PS,50.82337,-0.15258,USD,877299859766803759,116076926,2024-01-03,,2023-08,23,8,True,30.0,2,170,134,2,340,269
Entire home,entire_home,4,4,GB,Brighton and Hove,BN3 6AZ,50.835,-0.168,USD,877302444153688792,261737195,2023-11-01,,2023-08,23,8,True,75.0,5,406,321,0,2030,1604
Entire rental unit,entire_home,2,1,GB,Brighton and Hove,BN2 0YT,50.8215,-0.11505,USD,877338328008976386,511671598,2024-01-03,,2023-08,25,6,True,100,6,192,152,7,1152,910
Entire home,entire_home,5,4,GB,Brighton and Hove,BN3 5RG,50.83211,-0.19014,USD,877392506687396533,80903036,2024-01-03,,2023-08,23,8,True,75.0,5,955,754,0,4775,3772
Entire home,entire_home,3,2,GB,Brighton and Hove,BN41 2TQ,50.84731,-0.22313,USD,877455526660083081,9802857,2023-07-05,,2023-08,25,6,True,60.0,3,364,288,3,1092,863
Private room in home,private_room,1,1,GB,Brighton and Hove,BN2 3EQ,50.833,-0.12,USD,877629258346134591,20865168,2024-01-03,,2023-08,2,29,True,78.6,19,86,68,3,1634,1291
Private room in condo,private_room,1,1,GB,Brighton and Hove,BN1 3TS,50.83235,-0.14641,USD,878029049925723529,119823563,2024-01-03,,2023-08,0,31,True,81.3,21,92,73,3,1932,1526
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN3 6GP,50.83593,-0.16609,USD,878042506427691074,511838876,2024-01-03,,2023-08,0,31,True,100,26,218,172,6,5668,4478
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN2 5TD,50.816,-0.107,USD,878049408384543203,510438556,2024-01-03,,2023-08,25,6,True,80.0,4,121,96,6,484,382
Entire rental unit,entire_home,1,1,GB,GB,BN1 1YG,50.82547236276249,-0.14167111038364008,USD,878077110828740243,511844946,2024-01-03,,2023-08,2,29,True,100,25,133,105,4,3325,2627
Entire cottage,entire_home,2,1,GB,Brighton and Hove,BN2 1FY,50.81464,-0.1119,USD,878309432703395779,508479865,2023-09-20,,2023-08,5,26,True,73.8,16,252,199,2,4032,3185
Entire condo,entire_home,2,1,GB,Brighton and Hove,BN3 5SD,50.835,-0.201,USD,878688114553114180,170585875,2023-12-06,,2023-08,5,26,True,64.6,14,216,171,10,3024,2389
Entire rental unit,entire_home,2,2,GB,Brighton and Hove,BN2 5XB,50.812,-0.096,USD,878779461191318119,123388334,2024-01-03,,2023-08,9,22,True,87.3,16,165,130,1,2640,2086
Entire condo,entire_home,2,1,GB,Brighton and Hove,BN1 2BN,50.82415,-0.15633,USD,879038970841896735,439335274,2023-08-02,,2023-08,27,4,True,90.0,3,326,258,1,978,773
Entire condo,entire_home,2,1,GB,Brighton and Hove,BN3 4FA,50.826,-0.187,USD,879084922747534832,512082996,2024-01-03,,2023-08,2,29,True,57.9,14,427,337,3,5978,4723
Private room in home,private_room,1,1,GB,Brighton and Hove,BN3 6UL,50.84718,-0.17049,USD,879446378226620553,512145706,2024-01-03,,2023-08,0,31,True,58.1,15,64,51,6,960,758
Entire rental unit,entire_home,3,1,GB,Brighton and Hove,BN1 2FU,50.822,-0.149,USD,879558154172785817,387509557,2024-01-03,,2023-08,0,31,True,23.2,6,371,293,3,2226,1759
Private room in home,private_room,1,1,GB,Brighton and Hove,BN3 8GS,50.85023,-0.18718,USD,879645044504978806,247166815,2023-12-27,,2023-08,2,29,True,82.8,20,46,36,5,920,727
Private room in condo,private_room,1,2,GB,Brighton and Hove,BN1 3JE,50.827,-0.146,USD,879712217467549399,326237843,2023-12-13,,2023-08,6,25,True,100,24,39,31,5,936,739
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN2 1EN,50.81723,-0.12297,USD,879752893116508454,510321572,2023-12-27,,2023-08,1,30,True,84.0,21,156,123,5,3276,2588
Private room in home,private_room,1,1,GB,Brighton and Hove,BN2 0EB,50.82222,-0.11878,USD,880216984836716207,420922592,2024-01-03,,2023-08,2,29,True,82.8,20,75,59,7,1500,1185
Private room in rental unit,private_room,1,2,GB,Brighton and Hove,BN2 9SQ,50.831,-0.128,USD,880259853122827367,99337495,2024-01-03,,2023-08,3,28,True,30.0,7,85,67,2,595,470
Entire home,entire_home,Studio,1,GB,Brighton and Hove,BN1 6GN,50.8433,-0.1425,USD,880293936908064322,272733861,2024-01-03,,2023-08,1,30,True,100,26,116,92,8,3016,2383
Entire condo,entire_home,1,1,GB,Brighton and Hove,BN3 1HG,50.82441,-0.16057,USD,880534430316247468,511885725,2024-01-03,,2023-08,4,27,True,97.8,22,136,107,3,2992,2364
Private room in rental unit,private_room,1,2,GB,Brighton and Hove,BN2 9SR,50.83015,-0.12806,USD,881087462482584260,99337495,2024-01-03,,2023-08,0,31,True,50.3,13,85,67,4,1105,873
Private room in rental unit,private_room,1,2,GB,Brighton and Hove,BN2 3DD,50.8317,-0.12801,USD,881087843461694125,99337495,2024-01-03,,2023-08,1,30,True,44.0,11,79,62,3,869,687
Private room in rental unit,private_room,1,2,GB,Brighton and Hove,BN2 9UP,50.82995,-0.12686,USD,881098656432655557,99337495,2024-01-03,,2023-08,1,30,True,28.0,7,85,67,2,595,470
Private room in rental unit,private_room,1,2,GB,Brighton and Hove,BN2 9SH,50.83148,-0.12897,USD,881102842474785878,99337495,2024-01-03,,2023-08,0,31,True,58.1,15,88,70,5,1320,1043
Private room in condo,private_room,1,1,GB,Brighton and Hove,BN1 2PS,50.824,-0.154,USD,881121093108571660,33836536,2024-01-03,,2023-08,5,26,True,87.7,19,73,58,4,1387,1096
Entire rental unit,entire_home,2,1,GB,Brighton and Hove,BN1 3HD,50.82727,-0.14743,USD,881612014251875179,512579636,2023-10-26,,2023-08,0,31,True,96.8,25,185,146,5,4625,3654
Tiny home,entire_home,1,1,GB,Brighton and Hove,BN3 4BD,50.832,-0.192,USD,881752136325697454,3930602,2023-12-13,,2023-08,2,29,True,24.8,6,128,101,2,768,607
Entire home,entire_home,2,2,GB,Brighton and Hove,BN2 5JR,50.81797,-0.10915,USD,881804342951478102,424135426,2024-01-03,,2023-08,2,29,True,100,29,286,226,3,8294,6552
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN1 5AN,50.84198,-0.15631,USD,881824256711969158,63570562,2024-01-03,,2023-08,0,31,True,27.1,7,175,138,7,1225,968
Entire condo,entire_home,2,1,GB,Brighton and Hove,BN2 1AU,50.819,-0.124,USD,882031150646284048,512698706,2024-01-03,,2023-08,2,29,True,91.0,22,290,229,4,6380,5040
Entire rental unit,entire_home,2,1,GB,Brighton and Hove,BN2 1AU,50.819,-0.124,USD,882037237928222464,512698706,2023-10-21,,2023-08,3,28,True,77.1,18,262,207,4,4716,3726
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN3 2JB,50.826,-0.163,USD,882524820290301811,18903850,2024-01-03,,2023-08,2,29,True,100,25,130,103,0,3250,2568
Private room in home,private_room,1,0,GB,Brighton and Hove,BN2 6SR,50.83645,-0.0672,USD,882545832050477409,512805332,2024-01-03,,2023-08,9,22,True,100,19,65,51,1,1235,976
Entire rental unit,entire_home,2,1,GB,Brighton and Hove,BN1 2PA,50.825,-0.154,USD,882726145798473811,5583052,2024-01-03,,2023-08,23,8,True,90.0,6,171,135,0,1026,811
Entire rental unit,entire_home,2,1,GB,Brighton and Hove,BN1 6BZ,50.83679219092779,-0.13747900442979222,USD,883109139088194296,75615077,2023-08-16,,2023-08,2,29,True,100,28,139,110,0,3892,3075
